"","tool","run","parameter","moment","value"
"7293","nm7",138,"OMEGA3.1","estimate","-0.0149541"
"7294","nm7",138,"OMEGA3.1","prse",NA
"7295","nm7",138,"OMEGA3.1","se",NA
"7296","nm7",138,"OMEGA3.2","estimate","-0.0168714"
"7297","nm7",138,"OMEGA3.2","prse",NA
"7298","nm7",138,"OMEGA3.2","se",NA
"7299","nm7",138,"OMEGA3.3","estimate","0.0544315"
"7300","nm7",138,"OMEGA3.3","prse",NA
"7301","nm7",138,"OMEGA3.3","se",NA
"7302","nm7",138,"SIGMA1.1","estimate","0.0495058"
"7303","nm7",138,"SIGMA1.1","prse",NA
"7304","nm7",138,"SIGMA1.1","se",NA
"7305","nm7",138,"SIGMA2.1","estimate","0"
"7306","nm7",138,"SIGMA2.1","prse",NA
"7307","nm7",138,"SIGMA2.1","se",NA
"7308","nm7",138,"SIGMA2.2","estimate","0.215055"
"7309","nm7",138,"SIGMA2.2","prse",NA
"7310","nm7",138,"SIGMA2.2","se",NA
"7311","nm7",138,"cov","status","0"
"7312","nm7",138,"prob","text","138 phase1 2 CMT like 1004 but diff. initial on V3"
"7313","nm7",138,"min","status","0"
"7314","nm7",138,"data","filename","../data/138.csv"
"7315","nm7",139,"ofv","minimum","2031.81309809655"
"7316","nm7",139,"THETA1","estimate","8.88974"
"7317","nm7",139,"THETA1","prse",NA
"7318","nm7",139,"THETA1","se",NA
"7319","nm7",139,"THETA2","estimate","23.7253"
"7320","nm7",139,"THETA2","prse",NA
"7321","nm7",139,"THETA2","se",NA
"7322","nm7",139,"THETA3","estimate","0.0750218"
"7323","nm7",139,"THETA3","prse",NA
"7324","nm7",139,"THETA3","se",NA
"7325","nm7",139,"THETA4","estimate","3.35074"
"7326","nm7",139,"THETA4","prse",NA
"7327","nm7",139,"THETA4","se",NA
"7328","nm7",139,"THETA5","estimate","139.281"
"7329","nm7",139,"THETA5","prse",NA
"7330","nm7",139,"THETA5","se",NA
"7331","nm7",139,"THETA6","estimate","1.36123"
"7332","nm7",139,"THETA6","prse",NA
"7333","nm7",139,"THETA6","se",NA
"7334","nm7",139,"THETA7","estimate","1.37993"
"7335","nm7",139,"THETA7","prse",NA
"7336","nm7",139,"THETA7","se",NA
"7337","nm7",139,"OMEGA1.1","estimate","0.137089"
"7338","nm7",139,"OMEGA1.1","prse",NA
"7339","nm7",139,"OMEGA1.1","se",NA
"7340","nm7",139,"OMEGA2.1","estimate","0.0789043"
"7341","nm7",139,"OMEGA2.1","prse",NA
"7342","nm7",139,"OMEGA2.1","se",NA
"7343","nm7",139,"OMEGA2.2","estimate","0.0769503"
"7344","nm7",139,"OMEGA2.2","prse",NA
"7345","nm7",139,"OMEGA2.2","se",NA
"7346","nm7",139,"OMEGA3.1","estimate","-0.0309849"
"7347","nm7",139,"OMEGA3.1","prse",NA
"7348","nm7",139,"OMEGA3.1","se",NA
"7349","nm7",139,"OMEGA3.2","estimate","-0.052163"
"7350","nm7",139,"OMEGA3.2","prse",NA
"7351","nm7",139,"OMEGA3.2","se",NA
"7352","nm7",139,"OMEGA3.3","estimate","0.0443833"
"7353","nm7",139,"OMEGA3.3","prse",NA
"7354","nm7",139,"OMEGA3.3","se",NA
"7355","nm7",139,"SIGMA1.1","estimate","0.0540334"
"7356","nm7",139,"SIGMA1.1","prse",NA
"7357","nm7",139,"SIGMA1.1","se",NA
"7358","nm7",139,"SIGMA2.1","estimate","0"
"7359","nm7",139,"SIGMA2.1","prse",NA
"7360","nm7",139,"SIGMA2.1","se",NA
"7361","nm7",139,"SIGMA2.2","estimate","0.162014"
"7362","nm7",139,"SIGMA2.2","prse",NA
"7363","nm7",139,"SIGMA2.2","se",NA
"7364","nm7",139,"cov","status","0"
"7365","nm7",139,"prob","text","139 phase1 2 CMT like 1004 but diff. initial on V3"
"7366","nm7",139,"min","status","0"
"7367","nm7",139,"data","filename","../data/139.csv"
"7368","nm7",140,"ofv","minimum","2295.47440036833"
"7369","nm7",140,"THETA1","estimate","9.81084"
"7370","nm7",140,"THETA1","prse",NA
"7371","nm7",140,"THETA1","se",NA
"7372","nm7",140,"THETA2","estimate","20.0433"
"7373","nm7",140,"THETA2","prse",NA
"7374","nm7",140,"THETA2","se",NA
"7375","nm7",140,"THETA3","estimate","0.0735682"
"7376","nm7",140,"THETA3","prse",NA
"7377","nm7",140,"THETA3","se",NA
"7378","nm7",140,"THETA4","estimate","3.13906"
"7379","nm7",140,"THETA4","prse",NA
"7380","nm7",140,"THETA4","se",NA
"7381","nm7",140,"THETA5","estimate","91.1068"
"7382","nm7",140,"THETA5","prse",NA
"7383","nm7",140,"THETA5","se",NA
"7384","nm7",140,"THETA6","estimate","0.908331"
"7385","nm7",140,"THETA6","prse",NA
"7386","nm7",140,"THETA6","se",NA
"7387","nm7",140,"THETA7","estimate","1.46811"
"7388","nm7",140,"THETA7","prse",NA
"7389","nm7",140,"THETA7","se",NA
"7390","nm7",140,"OMEGA1.1","estimate","0.181616"
"7391","nm7",140,"OMEGA1.1","prse",NA
"7392","nm7",140,"OMEGA1.1","se",NA
"7393","nm7",140,"OMEGA2.1","estimate","0.0612645"
"7394","nm7",140,"OMEGA2.1","prse",NA
"7395","nm7",140,"OMEGA2.1","se",NA
"7396","nm7",140,"OMEGA2.2","estimate","0.0375906"
"7397","nm7",140,"OMEGA2.2","prse",NA
"7398","nm7",140,"OMEGA2.2","se",NA
"7399","nm7",140,"OMEGA3.1","estimate","7.47753e-06"
"7400","nm7",140,"OMEGA3.1","prse",NA
"7401","nm7",140,"OMEGA3.1","se",NA
"7402","nm7",140,"OMEGA3.2","estimate","-0.0318114"
"7403","nm7",140,"OMEGA3.2","prse",NA
"7404","nm7",140,"OMEGA3.2","se",NA
"7405","nm7",140,"OMEGA3.3","estimate","0.0598132"
"7406","nm7",140,"OMEGA3.3","prse",NA
"7407","nm7",140,"OMEGA3.3","se",NA
"7408","nm7",140,"SIGMA1.1","estimate","0.051799"
"7409","nm7",140,"SIGMA1.1","prse",NA
"7410","nm7",140,"SIGMA1.1","se",NA
"7411","nm7",140,"SIGMA2.1","estimate","0"
"7412","nm7",140,"SIGMA2.1","prse",NA
"7413","nm7",140,"SIGMA2.1","se",NA
"7414","nm7",140,"SIGMA2.2","estimate","0.102281"
"7415","nm7",140,"SIGMA2.2","prse",NA
"7416","nm7",140,"SIGMA2.2","se",NA
"7417","nm7",140,"cov","status","0"
"7418","nm7",140,"prob","text","140 phase1 2 CMT like 1004 but diff. initial on V3"
"7419","nm7",140,"min","status","0"
"7420","nm7",140,"data","filename","../data/140.csv"
"7421","nm7",141,"ofv","minimum","2300.40205044201"
"7422","nm7",141,"THETA1","estimate","10.4855"
"7423","nm7",141,"THETA1","prse",NA
"7424","nm7",141,"THETA1","se",NA
"7425","nm7",141,"THETA2","estimate","24.9239"
"7426","nm7",141,"THETA2","prse",NA
"7427","nm7",141,"THETA2","se",NA
"7428","nm7",141,"THETA3","estimate","0.0775894"
"7429","nm7",141,"THETA3","prse",NA
"7430","nm7",141,"THETA3","se",NA
"7431","nm7",141,"THETA4","estimate","3.79397"
"7432","nm7",141,"THETA4","prse",NA
"7433","nm7",141,"THETA4","se",NA
"7434","nm7",141,"THETA5","estimate","136.517"
"7435","nm7",141,"THETA5","prse",NA
"7436","nm7",141,"THETA5","se",NA
"7437","nm7",141,"THETA6","estimate","1.14975"
"7438","nm7",141,"THETA6","prse",NA
"7439","nm7",141,"THETA6","se",NA
"7440","nm7",141,"THETA7","estimate","0.958611"
"7441","nm7",141,"THETA7","prse",NA
"7442","nm7",141,"THETA7","se",NA
"7443","nm7",141,"OMEGA1.1","estimate","0.230962"
"7444","nm7",141,"OMEGA1.1","prse",NA
"7445","nm7",141,"OMEGA1.1","se",NA
"7446","nm7",141,"OMEGA2.1","estimate","0.126258"
"7447","nm7",141,"OMEGA2.1","prse",NA
"7448","nm7",141,"OMEGA2.1","se",NA
"7449","nm7",141,"OMEGA2.2","estimate","0.105648"
"7450","nm7",141,"OMEGA2.2","prse",NA
"7451","nm7",141,"OMEGA2.2","se",NA
"7452","nm7",141,"OMEGA3.1","estimate","-0.0644737"
"7453","nm7",141,"OMEGA3.1","prse",NA
"7454","nm7",141,"OMEGA3.1","se",NA
"7455","nm7",141,"OMEGA3.2","estimate","-0.066558"
"7456","nm7",141,"OMEGA3.2","prse",NA
"7457","nm7",141,"OMEGA3.2","se",NA
"7458","nm7",141,"OMEGA3.3","estimate","0.0447768"
"7459","nm7",141,"OMEGA3.3","prse",NA
"7460","nm7",141,"OMEGA3.3","se",NA
"7461","nm7",141,"SIGMA1.1","estimate","0.0489169"
"7462","nm7",141,"SIGMA1.1","prse",NA
"7463","nm7",141,"SIGMA1.1","se",NA
"7464","nm7",141,"SIGMA2.1","estimate","0"
"7465","nm7",141,"SIGMA2.1","prse",NA
"7466","nm7",141,"SIGMA2.1","se",NA
"7467","nm7",141,"SIGMA2.2","estimate","0.244638"
"7468","nm7",141,"SIGMA2.2","prse",NA
"7469","nm7",141,"SIGMA2.2","se",NA
"7470","nm7",141,"cov","status","0"
"7471","nm7",141,"prob","text","141 phase1 2 CMT like 1004 but diff. initial on V3"
"7472","nm7",141,"min","status","0"
"7473","nm7",141,"data","filename","../data/141.csv"
"7474","nm7",142,"ofv","minimum","2406.51819136713"
"7475","nm7",142,"THETA1","estimate","9.33972"
"7476","nm7",142,"THETA1","prse",NA
"7477","nm7",142,"THETA1","se",NA
"7478","nm7",142,"THETA2","estimate","24.9616"
"7479","nm7",142,"THETA2","prse",NA
"7480","nm7",142,"THETA2","se",NA
"7481","nm7",142,"THETA3","estimate","0.0759335"
"7482","nm7",142,"THETA3","prse",NA
"7483","nm7",142,"THETA3","se",NA
"7484","nm7",142,"THETA4","estimate","3.95468"
"7485","nm7",142,"THETA4","prse",NA
"7486","nm7",142,"THETA4","se",NA
"7487","nm7",142,"THETA5","estimate","126.305"
"7488","nm7",142,"THETA5","prse",NA
"7489","nm7",142,"THETA5","se",NA
"7490","nm7",142,"THETA6","estimate","1.1813"
"7491","nm7",142,"THETA6","prse",NA
"7492","nm7",142,"THETA6","se",NA
"7493","nm7",142,"THETA7","estimate","0.917992"
"7494","nm7",142,"THETA7","prse",NA
"7495","nm7",142,"THETA7","se",NA
"7496","nm7",142,"OMEGA1.1","estimate","0.230504"
"7497","nm7",142,"OMEGA1.1","prse",NA
"7498","nm7",142,"OMEGA1.1","se",NA
"7499","nm7",142,"OMEGA2.1","estimate","0.0849087"
"7500","nm7",142,"OMEGA2.1","prse",NA
"7501","nm7",142,"OMEGA2.1","se",NA
"7502","nm7",142,"OMEGA2.2","estimate","0.0687729"
"7503","nm7",142,"OMEGA2.2","prse",NA
"7504","nm7",142,"OMEGA2.2","se",NA
"7505","nm7",142,"OMEGA3.1","estimate","-0.0299969"
"7506","nm7",142,"OMEGA3.1","prse",NA
"7507","nm7",142,"OMEGA3.1","se",NA
"7508","nm7",142,"OMEGA3.2","estimate","-0.0466255"
"7509","nm7",142,"OMEGA3.2","prse",NA
"7510","nm7",142,"OMEGA3.2","se",NA
"7511","nm7",142,"OMEGA3.3","estimate","0.0580868"
"7512","nm7",142,"OMEGA3.3","prse",NA
"7513","nm7",142,"OMEGA3.3","se",NA
"7514","nm7",142,"SIGMA1.1","estimate","0.0433192"
"7515","nm7",142,"SIGMA1.1","prse",NA
"7516","nm7",142,"SIGMA1.1","se",NA
"7517","nm7",142,"SIGMA2.1","estimate","0"
"7518","nm7",142,"SIGMA2.1","prse",NA
"7519","nm7",142,"SIGMA2.1","se",NA
"7520","nm7",142,"SIGMA2.2","estimate","0.18539"
"7521","nm7",142,"SIGMA2.2","prse",NA
"7522","nm7",142,"SIGMA2.2","se",NA
"7523","nm7",142,"cov","status","0"
"7524","nm7",142,"prob","text","142 phase1 2 CMT like 1004 but diff. initial on V3"
"7525","nm7",142,"min","status","0"
"7526","nm7",142,"data","filename","../data/142.csv"
"7527","nm7",143,"ofv","minimum","2702.17897506844"
"7528","nm7",143,"THETA1","estimate","12.9026"
"7529","nm7",143,"THETA1","prse",NA
"7530","nm7",143,"THETA1","se",NA
"7531","nm7",143,"THETA2","estimate","23.5598"
"7532","nm7",143,"THETA2","prse",NA
"7533","nm7",143,"THETA2","se",NA
"7534","nm7",143,"THETA3","estimate","0.068353"
"7535","nm7",143,"THETA3","prse",NA
"7536","nm7",143,"THETA3","se",NA
"7537","nm7",143,"THETA4","estimate","3.05324"
"7538","nm7",143,"THETA4","prse",NA
"7539","nm7",143,"THETA4","se",NA
"7540","nm7",143,"THETA5","estimate","112.799"
"7541","nm7",143,"THETA5","prse",NA
"7542","nm7",143,"THETA5","se",NA
"7543","nm7",143,"THETA6","estimate","0.856601"
"7544","nm7",143,"THETA6","prse",NA
"7545","nm7",143,"THETA6","se",NA
"7546","nm7",143,"THETA7","estimate","0.239031"
"7547","nm7",143,"THETA7","prse",NA
"7548","nm7",143,"THETA7","se",NA
"7549","nm7",143,"OMEGA1.1","estimate","0.351065"
"7550","nm7",143,"OMEGA1.1","prse",NA
"7551","nm7",143,"OMEGA1.1","se",NA
"7552","nm7",143,"OMEGA2.1","estimate","0.218238"
"7553","nm7",143,"OMEGA2.1","prse",NA
"7554","nm7",143,"OMEGA2.1","se",NA
"7555","nm7",143,"OMEGA2.2","estimate","0.136282"
"7556","nm7",143,"OMEGA2.2","prse",NA
"7557","nm7",143,"OMEGA2.2","se",NA
"7558","nm7",143,"OMEGA3.1","estimate","-0.0272279"
"7559","nm7",143,"OMEGA3.1","prse",NA
"7560","nm7",143,"OMEGA3.1","se",NA
"7561","nm7",143,"OMEGA3.2","estimate","-0.0212717"
"7562","nm7",143,"OMEGA3.2","prse",NA
"7563","nm7",143,"OMEGA3.2","se",NA
"7564","nm7",143,"OMEGA3.3","estimate","0.0328133"
"7565","nm7",143,"OMEGA3.3","prse",NA
"7566","nm7",143,"OMEGA3.3","se",NA
"7567","nm7",143,"SIGMA1.1","estimate","0.0453373"
"7568","nm7",143,"SIGMA1.1","prse",NA
"7569","nm7",143,"SIGMA1.1","se",NA
"7570","nm7",143,"SIGMA2.1","estimate","0"
"7571","nm7",143,"SIGMA2.1","prse",NA
"7572","nm7",143,"SIGMA2.1","se",NA
"7573","nm7",143,"SIGMA2.2","estimate","0.317441"
"7574","nm7",143,"SIGMA2.2","prse",NA
"7575","nm7",143,"SIGMA2.2","se",NA
"7576","nm7",143,"cov","status","0"
"7577","nm7",143,"prob","text","143 phase1 2 CMT like 1004 but diff. initial on V3"
"7578","nm7",143,"min","status","0"
"7579","nm7",143,"data","filename","../data/143.csv"
"7580","nm7",144,"ofv","minimum","1807.76121862671"
"7581","nm7",144,"THETA1","estimate","12.0382"
"7582","nm7",144,"THETA1","prse",NA
"7583","nm7",144,"THETA1","se",NA
"7584","nm7",144,"THETA2","estimate","28.2997"
"7585","nm7",144,"THETA2","prse",NA
"7586","nm7",144,"THETA2","se",NA
"7587","nm7",144,"THETA3","estimate","0.0805941"
"7588","nm7",144,"THETA3","prse",NA
"7589","nm7",144,"THETA3","se",NA
"7590","nm7",144,"THETA4","estimate","4.38369"
"7591","nm7",144,"THETA4","prse",NA
"7592","nm7",144,"THETA4","se",NA
"7593","nm7",144,"THETA5","estimate","114.85"
"7594","nm7",144,"THETA5","prse",NA
"7595","nm7",144,"THETA5","se",NA
"7596","nm7",144,"THETA6","estimate","0.907786"
"7597","nm7",144,"THETA6","prse",NA
"7598","nm7",144,"THETA6","se",NA
"7599","nm7",144,"THETA7","estimate","0.613669"
"7600","nm7",144,"THETA7","prse",NA
"7601","nm7",144,"THETA7","se",NA
"7602","nm7",144,"OMEGA1.1","estimate","0.221378"
"7603","nm7",144,"OMEGA1.1","prse",NA
"7604","nm7",144,"OMEGA1.1","se",NA
"7605","nm7",144,"OMEGA2.1","estimate","0.125347"
"7606","nm7",144,"OMEGA2.1","prse",NA
"7607","nm7",144,"OMEGA2.1","se",NA
"7608","nm7",144,"OMEGA2.2","estimate","0.0824911"
"7609","nm7",144,"OMEGA2.2","prse",NA
"7610","nm7",144,"OMEGA2.2","se",NA
"7611","nm7",144,"OMEGA3.1","estimate","-0.0301738"
"7612","nm7",144,"OMEGA3.1","prse",NA
"7613","nm7",144,"OMEGA3.1","se",NA
"7614","nm7",144,"OMEGA3.2","estimate","-0.0335728"
"7615","nm7",144,"OMEGA3.2","prse",NA
"7616","nm7",144,"OMEGA3.2","se",NA
"7617","nm7",144,"OMEGA3.3","estimate","0.0277251"
"7618","nm7",144,"OMEGA3.3","prse",NA
"7619","nm7",144,"OMEGA3.3","se",NA
"7620","nm7",144,"SIGMA1.1","estimate","0.0412987"
"7621","nm7",144,"SIGMA1.1","prse",NA
"7622","nm7",144,"SIGMA1.1","se",NA
"7623","nm7",144,"SIGMA2.1","estimate","0"
"7624","nm7",144,"SIGMA2.1","prse",NA
"7625","nm7",144,"SIGMA2.1","se",NA
"7626","nm7",144,"SIGMA2.2","estimate","0.282861"
"7627","nm7",144,"SIGMA2.2","prse",NA
"7628","nm7",144,"SIGMA2.2","se",NA
"7629","nm7",144,"cov","status","0"
"7630","nm7",144,"prob","text","144 phase1 2 CMT like 1004 but diff. initial on V3"
"7631","nm7",144,"min","status","0"
"7632","nm7",144,"data","filename","../data/144.csv"
"7633","nm7",145,"ofv","minimum","2293.84917454604"
"7634","nm7",145,"THETA1","estimate","7.83674"
"7635","nm7",145,"THETA1","prse",NA
"7636","nm7",145,"THETA1","se",NA
"7637","nm7",145,"THETA2","estimate","22.125"
"7638","nm7",145,"THETA2","prse",NA
"7639","nm7",145,"THETA2","se",NA
"7640","nm7",145,"THETA3","estimate","0.0687274"
"7641","nm7",145,"THETA3","prse",NA
"7642","nm7",145,"THETA3","se",NA
"7643","nm7",145,"THETA4","estimate","3.01523"
"7644","nm7",145,"THETA4","prse",NA
"7645","nm7",145,"THETA4","se",NA
"7646","nm7",145,"THETA5","estimate","93.4073"
"7647","nm7",145,"THETA5","prse",NA
"7648","nm7",145,"THETA5","se",NA
"7649","nm7",145,"THETA6","estimate","1.21868"
"7650","nm7",145,"THETA6","prse",NA
"7651","nm7",145,"THETA6","se",NA
"7652","nm7",145,"THETA7","estimate","1.84731"
"7653","nm7",145,"THETA7","prse",NA
"7654","nm7",145,"THETA7","se",NA
"7655","nm7",145,"OMEGA1.1","estimate","0.160239"
"7656","nm7",145,"OMEGA1.1","prse",NA
"7657","nm7",145,"OMEGA1.1","se",NA
"7658","nm7",145,"OMEGA2.1","estimate","0.105168"
"7659","nm7",145,"OMEGA2.1","prse",NA
"7660","nm7",145,"OMEGA2.1","se",NA
"7661","nm7",145,"OMEGA2.2","estimate","0.137035"
"7662","nm7",145,"OMEGA2.2","prse",NA
"7663","nm7",145,"OMEGA2.2","se",NA
"7664","nm7",145,"OMEGA3.1","estimate","-0.0184133"
"7665","nm7",145,"OMEGA3.1","prse",NA
"7666","nm7",145,"OMEGA3.1","se",NA
"7667","nm7",145,"OMEGA3.2","estimate","-0.0353725"
"7668","nm7",145,"OMEGA3.2","prse",NA
"7669","nm7",145,"OMEGA3.2","se",NA
"7670","nm7",145,"OMEGA3.3","estimate","0.0100995"
"7671","nm7",145,"OMEGA3.3","prse",NA
"7672","nm7",145,"OMEGA3.3","se",NA
"7673","nm7",145,"SIGMA1.1","estimate","0.0482762"
"7674","nm7",145,"SIGMA1.1","prse",NA
"7675","nm7",145,"SIGMA1.1","se",NA
"7676","nm7",145,"SIGMA2.1","estimate","0"
"7677","nm7",145,"SIGMA2.1","prse",NA
"7678","nm7",145,"SIGMA2.1","se",NA
"7679","nm7",145,"SIGMA2.2","estimate","0.218644"
"7680","nm7",145,"SIGMA2.2","prse",NA
"7681","nm7",145,"SIGMA2.2","se",NA
"7682","nm7",145,"cov","status","0"
"7683","nm7",145,"prob","text","145 phase1 2 CMT like 1004 but diff. initial on V3"
"7684","nm7",145,"min","status","0"
"7685","nm7",145,"data","filename","../data/145.csv"
"7686","nm7",146,"ofv","minimum","2090.52168536069"
"7687","nm7",146,"THETA1","estimate","9.8033"
"7688","nm7",146,"THETA1","prse",NA
"7689","nm7",146,"THETA1","se",NA
"7690","nm7",146,"THETA2","estimate","27.359"
"7691","nm7",146,"THETA2","prse",NA
"7692","nm7",146,"THETA2","se",NA
"7693","nm7",146,"THETA3","estimate","0.0745852"
"7694","nm7",146,"THETA3","prse",NA
"7695","nm7",146,"THETA3","se",NA
"7696","nm7",146,"THETA4","estimate","5.08035"
"7697","nm7",146,"THETA4","prse",NA
"7698","nm7",146,"THETA4","se",NA
"7699","nm7",146,"THETA5","estimate","130.488"
"7700","nm7",146,"THETA5","prse",NA
"7701","nm7",146,"THETA5","se",NA
"7702","nm7",146,"THETA6","estimate","0.971384"
"7703","nm7",146,"THETA6","prse",NA
"7704","nm7",146,"THETA6","se",NA
"7705","nm7",146,"THETA7","estimate","1.304"
"7706","nm7",146,"THETA7","prse",NA
"7707","nm7",146,"THETA7","se",NA
"7708","nm7",146,"OMEGA1.1","estimate","0.257556"
"7709","nm7",146,"OMEGA1.1","prse",NA
"7710","nm7",146,"OMEGA1.1","se",NA
"7711","nm7",146,"OMEGA2.1","estimate","0.102641"
"7712","nm7",146,"OMEGA2.1","prse",NA
"7713","nm7",146,"OMEGA2.1","se",NA
"7714","nm7",146,"OMEGA2.2","estimate","0.0921953"
"7715","nm7",146,"OMEGA2.2","prse",NA
"7716","nm7",146,"OMEGA2.2","se",NA
"7717","nm7",146,"OMEGA3.1","estimate","-0.00712414"
"7718","nm7",146,"OMEGA3.1","prse",NA
"7719","nm7",146,"OMEGA3.1","se",NA
"7720","nm7",146,"OMEGA3.2","estimate","-0.0354232"
"7721","nm7",146,"OMEGA3.2","prse",NA
"7722","nm7",146,"OMEGA3.2","se",NA
"7723","nm7",146,"OMEGA3.3","estimate","0.0344807"
"7724","nm7",146,"OMEGA3.3","prse",NA
"7725","nm7",146,"OMEGA3.3","se",NA
"7726","nm7",146,"SIGMA1.1","estimate","0.0494738"
"7727","nm7",146,"SIGMA1.1","prse",NA
"7728","nm7",146,"SIGMA1.1","se",NA
"7729","nm7",146,"SIGMA2.1","estimate","0"
"7730","nm7",146,"SIGMA2.1","prse",NA
"7731","nm7",146,"SIGMA2.1","se",NA
"7732","nm7",146,"SIGMA2.2","estimate","0.22389"
"7733","nm7",146,"SIGMA2.2","prse",NA
"7734","nm7",146,"SIGMA2.2","se",NA
"7735","nm7",146,"cov","status","0"
"7736","nm7",146,"prob","text","146 phase1 2 CMT like 1004 but diff. initial on V3"
"7737","nm7",146,"min","status","0"
"7738","nm7",146,"data","filename","../data/146.csv"
"7739","nm7",147,"ofv","minimum","2261.64255731041"
"7740","nm7",147,"THETA1","estimate","11.2039"
"7741","nm7",147,"THETA1","prse",NA
"7742","nm7",147,"THETA1","se",NA
"7743","nm7",147,"THETA2","estimate","27.3443"
"7744","nm7",147,"THETA2","prse",NA
"7745","nm7",147,"THETA2","se",NA
"7746","nm7",147,"THETA3","estimate","0.0719401"
"7747","nm7",147,"THETA3","prse",NA
"7748","nm7",147,"THETA3","se",NA
"7749","nm7",147,"THETA4","estimate","3.84906"
"7750","nm7",147,"THETA4","prse",NA
"7751","nm7",147,"THETA4","se",NA
"7752","nm7",147,"THETA5","estimate","134.334"
"7753","nm7",147,"THETA5","prse",NA
"7754","nm7",147,"THETA5","se",NA
"7755","nm7",147,"THETA6","estimate","0.957974"
"7756","nm7",147,"THETA6","prse",NA
"7757","nm7",147,"THETA6","se",NA
"7758","nm7",147,"THETA7","estimate","1.11184"
"7759","nm7",147,"THETA7","prse",NA
"7760","nm7",147,"THETA7","se",NA
"7761","nm7",147,"OMEGA1.1","estimate","0.166458"
"7762","nm7",147,"OMEGA1.1","prse",NA
"7763","nm7",147,"OMEGA1.1","se",NA
"7764","nm7",147,"OMEGA2.1","estimate","0.0810263"
"7765","nm7",147,"OMEGA2.1","prse",NA
"7766","nm7",147,"OMEGA2.1","se",NA
"7767","nm7",147,"OMEGA2.2","estimate","0.048311"
"7768","nm7",147,"OMEGA2.2","prse",NA
"7769","nm7",147,"OMEGA2.2","se",NA
"7770","nm7",147,"OMEGA3.1","estimate","-0.0143636"
"7771","nm7",147,"OMEGA3.1","prse",NA
"7772","nm7",147,"OMEGA3.1","se",NA
"7773","nm7",147,"OMEGA3.2","estimate","-0.0270616"
"7774","nm7",147,"OMEGA3.2","prse",NA
"7775","nm7",147,"OMEGA3.2","se",NA
"7776","nm7",147,"OMEGA3.3","estimate","0.0466601"
"7777","nm7",147,"OMEGA3.3","prse",NA
"7778","nm7",147,"OMEGA3.3","se",NA
"7779","nm7",147,"SIGMA1.1","estimate","0.0485532"
"7780","nm7",147,"SIGMA1.1","prse",NA
"7781","nm7",147,"SIGMA1.1","se",NA
"7782","nm7",147,"SIGMA2.1","estimate","0"
"7783","nm7",147,"SIGMA2.1","prse",NA
"7784","nm7",147,"SIGMA2.1","se",NA
"7785","nm7",147,"SIGMA2.2","estimate","0.17665"
"7786","nm7",147,"SIGMA2.2","prse",NA
"7787","nm7",147,"SIGMA2.2","se",NA
"7788","nm7",147,"cov","status","0"
"7789","nm7",147,"prob","text","147 phase1 2 CMT like 1004 but diff. initial on V3"
"7790","nm7",147,"min","status","0"
"7791","nm7",147,"data","filename","../data/147.csv"
"7792","nm7",148,"ofv","minimum","1956.76260547391"
"7793","nm7",148,"THETA1","estimate","9.53776"
"7794","nm7",148,"THETA1","prse",NA
"7795","nm7",148,"THETA1","se",NA
"7796","nm7",148,"THETA2","estimate","28.9745"
"7797","nm7",148,"THETA2","prse",NA
"7798","nm7",148,"THETA2","se",NA
"7799","nm7",148,"THETA3","estimate","0.0721339"
"7800","nm7",148,"THETA3","prse",NA
"7801","nm7",148,"THETA3","se",NA
"7802","nm7",148,"THETA4","estimate","4.56903"
"7803","nm7",148,"THETA4","prse",NA
"7804","nm7",148,"THETA4","se",NA
"7805","nm7",148,"THETA5","estimate","152.126"
"7806","nm7",148,"THETA5","prse",NA
"7807","nm7",148,"THETA5","se",NA
"7808","nm7",148,"THETA6","estimate","1.1342"
"7809","nm7",148,"THETA6","prse",NA
"7810","nm7",148,"THETA6","se",NA
"7811","nm7",148,"THETA7","estimate","1.4126"
"7812","nm7",148,"THETA7","prse",NA
"7813","nm7",148,"THETA7","se",NA
"7814","nm7",148,"OMEGA1.1","estimate","0.199117"
"7815","nm7",148,"OMEGA1.1","prse",NA
"7816","nm7",148,"OMEGA1.1","se",NA
"7817","nm7",148,"OMEGA2.1","estimate","0.10097"
"7818","nm7",148,"OMEGA2.1","prse",NA
"7819","nm7",148,"OMEGA2.1","se",NA
"7820","nm7",148,"OMEGA2.2","estimate","0.0862099"
"7821","nm7",148,"OMEGA2.2","prse",NA
"7822","nm7",148,"OMEGA2.2","se",NA
"7823","nm7",148,"OMEGA3.1","estimate","-0.0164013"
"7824","nm7",148,"OMEGA3.1","prse",NA
"7825","nm7",148,"OMEGA3.1","se",NA
"7826","nm7",148,"OMEGA3.2","estimate","-0.0353431"
"7827","nm7",148,"OMEGA3.2","prse",NA
"7828","nm7",148,"OMEGA3.2","se",NA
"7829","nm7",148,"OMEGA3.3","estimate","0.0447995"
"7830","nm7",148,"OMEGA3.3","prse",NA
"7831","nm7",148,"OMEGA3.3","se",NA
"7832","nm7",148,"SIGMA1.1","estimate","0.0552447"
"7833","nm7",148,"SIGMA1.1","prse",NA
"7834","nm7",148,"SIGMA1.1","se",NA
"7835","nm7",148,"SIGMA2.1","estimate","0"
"7836","nm7",148,"SIGMA2.1","prse",NA
"7837","nm7",148,"SIGMA2.1","se",NA
"7838","nm7",148,"SIGMA2.2","estimate","0.125005"
"7839","nm7",148,"SIGMA2.2","prse",NA
"7840","nm7",148,"SIGMA2.2","se",NA
